video_id,width,height,duration_sec,frames_per_sec,users,urls
Q104569,544,360,28.329000473022,29.969999313354,"[""craiglloyd""]","[""http://www.flickr.com/videos/36352773@N03/5779636692/play/orig/b3e3aef37e""]"
Q104570,528,360,41.333000183105,23.975999832153,"[""RaubDaub"",""Rocky Mountain Feline Rescue""]","[""http://www.flickr.com/videos/50517642@N00/7410582252/play/orig/47e3f285a3"",""http://www.flickr.com/videos/77562960@N00/3683100506/play/orig/288afdb06a""]"
Q104571,480,360,45.846000671387,29.969999313354,"[""ldskater""]","[""http://www.flickr.com/videos/8068061@N03/4385481949/play/orig/3199160cff""]"
Q104572,1280,360,53.854000091553,29.969999313354,"[""RobotSkirts"",""atkinson000"",""calumr"",""marie_claire_camp"",""beast (hideous)""]","[""http://www.flickr.com/videos/42252366@N00/2619793650/play/orig/caab654570"",""http://www.flickr.com/videos/23420145@N07/13035835685/play/orig/ec14423d1e"",""http://www.flickr.com/videos/74075204@N00/4509816313/play/orig/3e77e08725"",""http://www.flickr.com/videos/49662921@N00/6019885315/play/orig/47efe0a67d"",""http://www.flickr.com/videos/91378149@N00/2800681694/play/orig/db5e0a9b52""]"
Q104573,640,360,25.659000396729,29.969999313354,"[""rileyporter""]","[""http://www.flickr.com/videos/31697990@N00/5504411237/play/orig/0f6804b3cc""]"
Q104574,640,360,45.546001434326,29.969999313354,"[""alberth2""]","[""http://www.flickr.com/videos/84056180@N00/5661125751/play/orig/dcb7a10c4f""]"
Q104575,480,360,13.21399974823,29.969999313354,"[""Lars Plougmann""]","[""http://www.flickr.com/videos/75062596@N00/3718607784/play/orig/8c9c92c3cf""]"
Q104576,480,360,16.879999160767,25.0,"[""Banalities""]","[""http://www.flickr.com/videos/89127659@N00/3865863578/play/orig/3ce356efff""]"
Q104577,480,360,32.733001708984,29.969999313354,"[""krunkwerke""]","[""http://www.flickr.com/videos/17728973@N00/6671928903/play/orig/9de76cef15""]"
Q104578,360,640,50.750999450684,29.969999313354,"[""bigmick"",""timatymusic""]","[""http://www.flickr.com/videos/50318385@N00/8362916796/play/orig/52fbb71163"",""http://www.flickr.com/videos/27365671@N00/14020796192/play/orig/e2d6256379""]"
Q104579,640,360,25.525999069214,23.975999832153,"[""votaaj""]","[""http://www.flickr.com/videos/87711715@N00/5626395640/play/orig/3f9359bc97""]"
Q104580,480,360,37.328998565674,23.975999832153,"[""BY-YOUR-⌘""]","[""http://www.flickr.com/videos/35042256@N00/2632235933/play/orig/5e587a5e0d""]"
Q104581,640,360,7.4749999046326,29.969999313354,"[""pixajen""]","[""http://www.flickr.com/videos/86029670@N00/13935764026/play/orig/e6a40b4f36""]"
Q104582,640,360,46.479999542236,29.969999313354,"[""matt8bit""]","[""http://www.flickr.com/videos/76887878@N03/7572476684/play/orig/4a8bb51ef5""]"
Q104583,480,360,60.027000427246,29.969999313354,"[""wyzik""]","[""http://www.flickr.com/videos/54876474@N00/3758717819/play/orig/8ae24ce1a7""]"
Q104584,640,360,6.0069999694824,29.969999313354,"[""jsj1771""]","[""http://www.flickr.com/videos/47445767@N05/13770045294/play/orig/36844d7421""]"
Q104585,360,368,15.015999794006,29.969999313354,"[""alanagkelly""]","[""http://www.flickr.com/videos/29183526@N06/11570848794/play/orig/86b44675fa""]"
Q104586,480,360,17.218000411987,29.969999313354,"[""deanaarcher""]","[""http://www.flickr.com/videos/87013411@N00/4843455083/play/orig/d233b8d14c""]"
Q104587,480,360,53.200000762939,25.0,"[""▲ e-basak""]","[""http://www.flickr.com/videos/41196162@N08/7486766864/play/orig/64cefa4af9""]"
Q104588,480,360,5.4730000495911,29.969999313354,"[""Mat Honan""]","[""http://www.flickr.com/videos/44124473616@N01/2402576808/play/orig/e5c255cf89""]"
Q104589,640,360,60.027000427246,29.969999313354,"[""ruphy""]","[""http://www.flickr.com/videos/96042753@N00/6106615195/play/orig/dfd205147e""]"
Q104590,528,360,22.389999389648,29.969999313354,"[""skyseeker""]","[""http://www.flickr.com/videos/40422902@N00/2401532684/play/orig/ab359efd95""]"
Q104591,360,480,34.568000793457,29.969999313354,"[""BenLucier""]","[""http://www.flickr.com/videos/13761287@N04/5977827038/play/orig/a4c467db05""]"
Q104592,640,360,18.052000045776,29.969999313354,"[""terrypresley""]","[""http://www.flickr.com/videos/36979785@N06/5688321870/play/orig/01c7730b43""]"
Q104593,464,244,56.723999023438,29.969999313354,"[""gabig58"",""miki arregui"",""cmonville"",""adrian8_8"",""deanaarcher""]","[""http://www.flickr.com/videos/99447964@N00/7920420032/play/orig/96c2d16648"",""http://www.flickr.com/videos/76871899@N02/6961477001/play/orig/58d31b9e42"",""http://www.flickr.com/videos/13146595@N00/2906804183/play/orig/f7d8464895"",""http://www.flickr.com/videos/26349479@N07/10406253285/play/orig/0f7193a735"",""http://www.flickr.com/videos/87013411@N00/4807311968/play/orig/35156a30e4""]"
Q104594,640,360,13.47200012207,23.975999832153,"[""Jim & Rachel McArthur""]","[""http://www.flickr.com/videos/29892617@N06/9987242514/play/orig/b975b031ac""]"
Q104595,480,360,61.429000854492,29.969999313354,"[""josh.ev9"",""cquarles""]","[""http://www.flickr.com/videos/78233635@N00/2580794859/play/orig/407811bf29"",""http://www.flickr.com/videos/92545029@N00/2518561050/play/orig/262e44f782""]"
Q104596,480,360,29.462999343872,29.969999313354,"[""kentgoldman""]","[""http://www.flickr.com/videos/44124473838@N01/3053418853/play/orig/3d0f6282bb""]"
Q104597,480,360,60.027000427246,29.969999313354,"[""revans22""]","[""http://www.flickr.com/videos/95920618@N03/12728545654/play/orig/cb8d863121""]"
Q104598,480,360,60.027000427246,29.969999313354,"[""Ninian Reid""]","[""http://www.flickr.com/videos/25034321@N05/7598221468/play/orig/a94ec1cc2f""]"
Q104599,640,360,60.027000427246,29.969999313354,"[""diamondNikon""]","[""http://www.flickr.com/videos/47745011@N00/3213754670/play/orig/4b386a882b""]"
Q104600,640,360,55.0,24.0,"[""mikineator""]","[""http://www.flickr.com/videos/33142600@N05/3364841757/play/orig/66d7987d3d""]"
Q104601,320,568,14.180999755859,29.969999313354,"[""jencu""]","[""http://www.flickr.com/videos/10581108@N00/5222257924/play/orig/2a73ca2039""]"
Q104602,480,360,39.206001281738,29.969999313354,"[""basic_sounds""]","[""http://www.flickr.com/videos/84642407@N00/3416252540/play/orig/8ac5f2179e""]"
Q104603,360,608,31.899000167847,29.969999313354,"[""ohyeahrogerthat""]","[""http://www.flickr.com/videos/57830566@N04/6579262317/play/orig/499ac67128""]"
Q104604,640,360,15.348999977112,29.969999313354,"[""karanj""]","[""http://www.flickr.com/videos/30672099@N00/9305494890/play/orig/a638b76e76""]"
Q104605,640,360,40.367000579834,30.0,"[""TruffShuff"",""idheitmann""]","[""http://www.flickr.com/videos/27505236@N02/4649235918/play/orig/1dd33b1fd5"",""http://www.flickr.com/videos/46140319@N05/9951396985/play/orig/3fb4c8ec91""]"
Q104606,1040,360,67.000999450684,29.969999313354,"[""elvissa"",""Debs (ò‿ó)♪"",""Minamie's Photo""]","[""http://www.flickr.com/videos/56739839@N00/4548512312/play/orig/f3c3ba236d"",""http://www.flickr.com/videos/30223382@N06/3990942032/play/orig/5f88532b1d"",""http://www.flickr.com/videos/24330894@N03/2929780617/play/orig/2a40e4e146""]"
Q104607,480,360,60.027000427246,29.969999313354,"[""vincelaconte""]","[""http://www.flickr.com/videos/26913872@N00/4232381348/play/orig/44e5877b9d""]"
Q104608,480,360,37.104000091553,29.969999313354,"[""QT1p""]","[""http://www.flickr.com/videos/88941558@N00/2907029917/play/orig/55096f2129""]"
Q104609,640,360,60.027000427246,29.969999313354,"[""tedviens""]","[""http://www.flickr.com/videos/36229438@N08/4870960298/play/orig/b61b0ae4ba""]"
Q104610,480,360,30.0,24.0,"[""torugatoru""]","[""http://www.flickr.com/videos/24291256@N03/7665651836/play/orig/d4df1fb98a""]"
Q104611,480,360,28.799999237061,25.0,"[""mathei""]","[""http://www.flickr.com/videos/24870788@N03/8745866892/play/orig/64f78767cd""]"
Q104612,832,360,60.027000427246,29.969999313354,"[""smays"",""chickadeeacres"",""acansino"",""Lentini""]","[""http://www.flickr.com/videos/95854051@N00/4639710627/play/orig/7290f77f72"",""http://www.flickr.com/videos/55284268@N05/8330419417/play/orig/077a2fa00c"",""http://www.flickr.com/videos/62816472@N00/8576102054/play/orig/61889cee65"",""http://www.flickr.com/videos/81295529@N00/6978093418/play/orig/9ee2cc1b87""]"
Q104613,640,360,40.408000946045,29.969999313354,"[""Tobyotter""]","[""http://www.flickr.com/videos/78428166@N00/12823659855/play/orig/1ecdb90b17""]"
Q104614,480,360,43.678001403809,29.969999313354,"[""eighttrees""]","[""http://www.flickr.com/videos/7676516@N03/3844751884/play/orig/e221725ece""]"
Q104615,480,360,33.768001556396,29.969999313354,"[""SPakhrin"",""jonathonmcdougall""]","[""http://www.flickr.com/videos/72739078@N00/8044745144/play/orig/2d649f1a83"",""http://www.flickr.com/videos/26011751@N00/7552274620/play/orig/0b509138cb""]"
Q104616,640,360,11.078000068665,29.969999313354,"[""cnorrick""]","[""http://www.flickr.com/videos/92321539@N00/8979985442/play/orig/63e65f71c0""]"
Q104617,640,360,25.792999267578,29.969999313354,"[""Xeusy"",""jula julz""]","[""http://www.flickr.com/videos/88414259@N00/4392128435/play/orig/5203dd6706"",""http://www.flickr.com/videos/41401622@N00/7169597540/play/orig/bcbf26db3a""]"
Q104618,480,360,33.734001159668,29.969999313354,"[""sfmission.com""]","[""http://www.flickr.com/videos/17281186@N00/5101111039/play/orig/4af3d310ac""]"
Q104619,640,360,29.629999160767,29.969999313354,"[""hirota_kenichi""]","[""http://www.flickr.com/videos/79847974@N00/11944379383/play/orig/2ecc9bdfff""]"
Q104620,640,360,55.85599899292,29.969999313354,"[""jasoneppink"",""Butz.2013"",""nordique"",""Parker Knight""]","[""http://www.flickr.com/videos/38102495@N00/8536151234/play/orig/39b978f2f7"",""http://www.flickr.com/videos/61508583@N02/13164925275/play/orig/c9b7a863a2"",""http://www.flickr.com/videos/28435100@N00/5554210079/play/orig/b057d1470f"",""http://www.flickr.com/videos/10845359@N02/6769120153/play/orig/083a9c40d4""]"
Q104621,640,360,51.819000244141,29.969999313354,"[""fourthandfifteen"",""準建築人手札網站 Forgemind ArchiMedia"",""Hansrudolf""]","[""http://www.flickr.com/videos/29356515@N00/2409776704/play/orig/38a236fa2d"",""http://www.flickr.com/videos/44343967@N00/5861799313/play/orig/5dcd6ec68a"",""http://www.flickr.com/videos/30597928@N00/5484583155/play/orig/fa330d702b""]"
Q104622,480,360,21.454999923706,29.969999313354,"[""someone10x"",""savanna-smiles""]","[""http://www.flickr.com/videos/8921946@N05/11978841466/play/orig/5a51174bbb"",""http://www.flickr.com/videos/54738372@N00/5583954651/play/orig/3325db44ce""]"
Q104623,360,368,57.858001708984,29.969999313354,"[""Prince Roy"",""armst""]","[""http://www.flickr.com/videos/17352537@N00/4244143245/play/orig/403cba23c5"",""http://www.flickr.com/videos/45883369@N00/13997629584/play/orig/be066f15eb""]"
Q104624,480,360,15.015999794006,29.969999313354,"[""Sarah German""]","[""http://www.flickr.com/videos/7902152@N08/4824732241/play/orig/9c3f14c11d""]"
Q104625,480,360,21.92200088501,29.969999313354,"[""goodsurfers2014""]","[""http://www.flickr.com/videos/44263509@N00/3472516756/play/orig/82ae337fdc""]"
Q104626,480,360,27.495000839233,29.969999313354,"[""QT1p""]","[""http://www.flickr.com/videos/88941558@N00/4167239127/play/orig/b2a947738e""]"
Q104627,640,360,66.5,29.969999313354,"[""brownpau"",""BokehShots"",""#ODF"",""robz431""]","[""http://www.flickr.com/videos/44124483743@N01/3180305547/play/orig/cc2effec7e"",""http://www.flickr.com/videos/30384279@N07/5579653510/play/orig/171652b139"",""http://www.flickr.com/videos/97482765@N07/11119889565/play/orig/d5085c5aac"",""http://www.flickr.com/videos/18884893@N00/2884680684/play/orig/c016f79332""]"
Q104628,360,560,59.993999481201,29.969999313354,"[""vlauria"",""neotint"",""dombrassey""]","[""http://www.flickr.com/videos/17979617@N00/5269166848/play/orig/e1bc0d34a7"",""http://www.flickr.com/videos/27035950@N00/3585858907/play/orig/b8e7e0ac7a"",""http://www.flickr.com/videos/24881228@N00/9649327443/play/orig/ced945147c""]"
Q104629,576,360,60.027000427246,29.969999313354,"[""michaelwm25""]","[""http://www.flickr.com/videos/21644800@N02/6202134252/play/orig/e49be21365""]"
Q104630,640,360,33.567001342773,29.969999313354,"[""Villarmia_Mel""]","[""http://www.flickr.com/videos/24067752@N08/8400668534/play/orig/295c68c6cd""]"
Q104631,640,360,22.023000717163,29.969999313354,"[""Mostly Dans""]","[""http://www.flickr.com/videos/22541812@N03/6167610004/play/orig/eb96f22ece""]"
Q104632,480,360,60.027000427246,29.969999313354,"[""Shoshanah""]","[""http://www.flickr.com/videos/68737200@N00/5870381982/play/orig/59b6cae008""]"
Q104633,544,360,32.033000946045,29.969999313354,"[""anutkak43"",""wickenden"",""Chun's Pictures""]","[""http://www.flickr.com/videos/36917336@N00/2507931266/play/orig/3cc3fed3aa"",""http://www.flickr.com/videos/26667277@N00/2816117964/play/orig/844aab5413"",""http://www.flickr.com/videos/23203692@N03/5275447631/play/orig/bc584a20ab""]"
Q104634,480,360,34.368000030518,29.969999313354,"[""ozz13x""]","[""http://www.flickr.com/videos/24931020@N02/9019789758/play/orig/e75b6431e1""]"
Q104635,960,360,41.041999816895,29.969999313354,"[""alice_mercer"",""bretthpatrick"",""Howard N2GOT"",""itchick"",""Dan Costin""]","[""http://www.flickr.com/videos/50794212@N00/3680950114/play/orig/fd524b6be3"",""http://www.flickr.com/videos/57435243@N00/8655586980/play/orig/b3bcea3144"",""http://www.flickr.com/videos/33764571@N00/2801572141/play/orig/4f09b942fa"",""http://www.flickr.com/videos/77316012@N00/3664130124/play/orig/2cb032ecbe"",""http://www.flickr.com/videos/30955003@N00/8401414507/play/orig/83bd4e9f07""]"
Q104636,544,360,38.25,24.0,"[""ikewinski""]","[""http://www.flickr.com/videos/73449134@N04/8573066847/play/orig/ac4ceb9e59""]"
Q104637,480,360,10.977999687195,29.969999313354,"[""rodarmor""]","[""http://www.flickr.com/videos/28066001@N03/2618776138/play/orig/19555b7cb3""]"
Q104638,544,360,35.803001403809,29.969999313354,"[""jadijadi""]","[""http://www.flickr.com/videos/42899700@N05/6899781606/play/orig/a178728e55""]"
Q104639,480,360,16.920000076294,25.0,"[""milst1""]","[""http://www.flickr.com/videos/9036889@N06/4902994857/play/orig/9a1325c052""]"
Q104640,640,240,25.608999252319,23.975999832153,"[""kouk"",""GraceFamily"",""daniel_g""]","[""http://www.flickr.com/videos/86261473@N00/5835642507/play/orig/2d9efc206a"",""http://www.flickr.com/videos/59518841@N00/4003956723/play/orig/f55f8d8ab6"",""http://www.flickr.com/videos/68583087@N00/5152827899/play/orig/4c6d2c4d84""]"
Q104641,480,360,30.798000335693,29.969999313354,"[""jasoneppink""]","[""http://www.flickr.com/videos/38102495@N00/2827393398/play/orig/d8363345a3""]"
Q104642,640,360,37.75,24.0,"[""Wesley Fryer""]","[""http://www.flickr.com/videos/31442459@N00/6239046989/play/orig/18c67a33e2""]"
Q104643,640,352,6.106999874115,29.969999313354,"[""Aniket S""]","[""http://www.flickr.com/videos/20821743@N00/12168722486/play/orig/635d7641a8""]"
Q104644,354,824,54.055000305176,29.969999313354,"[""Schezar"",""Blake Handley"",""Flickr.Whisker""]","[""http://www.flickr.com/videos/7746837@N03/12427879364/play/orig/290dd48f15"",""http://www.flickr.com/videos/56705607@N00/6810447372/play/orig/7dd4960752"",""http://www.flickr.com/videos/39888082@N00/2836300288/play/orig/d12fb3b069""]"
Q104645,544,360,21.489000320435,29.969999313354,"[""Will Thomson""]","[""http://www.flickr.com/videos/29361119@N04/6321532025/play/orig/5471095932""]"
Q104646,640,360,38.60599899292,29.969999313354,"[""Oh-Berlin.com""]","[""http://www.flickr.com/videos/33822896@N03/6520561081/play/orig/cc4bb07800""]"
Q104647,480,360,44.879001617432,29.969999313354,"[""crystalmartel""]","[""http://www.flickr.com/videos/99451002@N00/4596229929/play/orig/e712dea0e3""]"
Q104648,480,360,23.990999221802,29.969999313354,"[""thisisbossi""]","[""http://www.flickr.com/videos/25622716@N02/2973221854/play/orig/000b6f3a99""]"
Q104649,480,360,31.899000167847,29.969999313354,"[""sfmission.com""]","[""http://www.flickr.com/videos/17281186@N00/4251140834/play/orig/cb1bb15177""]"
Q104650,640,360,60.0,24.0,"[""karanj""]","[""http://www.flickr.com/videos/30672099@N00/9301624305/play/orig/431a7f3926""]"
Q104651,640,360,17.017999649048,23.975999832153,"[""shinson""]","[""http://www.flickr.com/videos/28335140@N08/9179087897/play/orig/7b0f46d22b""]"
Q104652,480,360,72.166999816895,30.0,"[""Emery_Way"",""highlander411""]","[""http://www.flickr.com/videos/21981149@N04/2997371770/play/orig/bdd56ec0b6"",""http://www.flickr.com/videos/45209995@N00/3438699091/play/orig/48fc95ace8""]"
Q104653,480,360,47.700000762939,30.0,"[""majcher"",""basic_sounds"",""jonashe""]","[""http://www.flickr.com/videos/51035598215@N01/8595671017/play/orig/67b7765dc8"",""http://www.flickr.com/videos/84642407@N00/3308040572/play/orig/e3994b3859"",""http://www.flickr.com/videos/16385161@N08/14014278845/play/orig/9a091736fb""]"
Q104654,640,360,46.04700088501,29.969999313354,"[""jathomas222""]","[""http://www.flickr.com/videos/76694439@N07/7033503145/play/orig/9543ed58a6""]"
Q104655,640,360,30.031000137329,29.969999313354,"[""jcmedina""]","[""http://www.flickr.com/videos/57339945@N00/3132998464/play/orig/e6cb1c05b1""]"
Q104656,640,360,33.299999237061,29.969999313354,"[""los_bandito_anthony""]","[""http://www.flickr.com/videos/98683612@N00/6803944588/play/orig/1bb6a72233""]"
Q104657,480,360,38.520000457764,25.0,"[""Manu Manu""]","[""http://www.flickr.com/videos/33082789@N00/3746769511/play/orig/c0f9d028c6""]"
Q104658,640,360,60.027000427246,29.969999313354,"[""Nico Nelson""]","[""http://www.flickr.com/videos/33868550@N07/3986496595/play/orig/6833dcbd08""]"
Q104659,480,360,60.027000427246,29.969999313354,"[""Dave Sizer""]","[""http://www.flickr.com/videos/21683557@N00/5806770801/play/orig/f42f104bd5""]"
Q104660,640,360,5.5060000419617,29.969999313354,"[""jonashe""]","[""http://www.flickr.com/videos/16385161@N08/11060494496/play/orig/3f01cdfc1b""]"
Q104661,640,360,26.434000015259,30.0,"[""JenTravelsLife"",""Wesley Fryer""]","[""http://www.flickr.com/videos/40648063@N06/4445462543/play/orig/8b0f2efea8"",""http://www.flickr.com/videos/31442459@N00/3511465297/play/orig/b700ca29e1""]"
Q104662,480,360,22.957000732422,29.969999313354,"[""Iván PC""]","[""http://www.flickr.com/videos/30146329@N00/2399722593/play/orig/dfbd860543""]"
Q104663,480,360,60.027000427246,29.969999313354,"[""12debarbara""]","[""http://www.flickr.com/videos/47073820@N06/5137069084/play/orig/a3f2ddbb75""]"
Q104664,480,360,33.567001342773,29.969999313354,"[""中國信託登山社""]","[""http://www.flickr.com/videos/42945070@N08/4870733666/play/orig/6fbfbd2eba""]"
Q104665,480,360,60.027000427246,29.969999313354,"[""ktsugita""]","[""http://www.flickr.com/videos/87206714@N00/5153288935/play/orig/43360dee46""]"
Q104666,544,360,58.192001342773,29.969999313354,"[""褒忠國中 雲端網""]","[""http://www.flickr.com/videos/69560357@N02/8345009068/play/orig/82a56d0a55""]"
Q104667,480,360,52.252998352051,29.969999313354,"[""johnqs"",""adactio""]","[""http://www.flickr.com/videos/49257081@N00/2718680649/play/orig/fecb4dea9e"",""http://www.flickr.com/videos/74105777@N00/4676509869/play/orig/3111be9359""]"
Q104668,480,360,14.647999763489,29.969999313354,"[""MichaelSchwarz"",""cdorobek""]","[""http://www.flickr.com/videos/45079255@N05/4425272246/play/orig/151736516d"",""http://www.flickr.com/videos/97225209@N00/6513942773/play/orig/1056aa945b""]"
Q104669,360,368,15.048999786377,29.969999313354,"[""dee & tula monstah""]","[""http://www.flickr.com/videos/26168191@N00/9368789317/play/orig/c5784dc58e""]"
Q104670,370,322,16.216999053955,29.969999313354,"[""wetwebwork"",""USM MS photos""]","[""http://www.flickr.com/videos/82832950@N00/8367479856/play/orig/aec6a218f2"",""http://www.flickr.com/videos/25373834@N08/4050380729/play/orig/a4cddf33a4""]"
Q104671,360,544,28.159999847412,25.0,"[""Lentini"",""blogefl"",""JeremyMcWilliams"",""majcher""]","[""http://www.flickr.com/videos/81295529@N00/11221046493/play/orig/df73a65702"",""http://www.flickr.com/videos/51223760@N00/4840320899/play/orig/3e75191877"",""http://www.flickr.com/videos/64194819@N00/6350947625/play/orig/c9609b6008"",""http://www.flickr.com/videos/51035598215@N01/5671247769/play/orig/b246961184""]"
Q104672,640,360,50.784999847412,29.969999313354,"[""TED-translators"",""阿良幫主""]","[""http://www.flickr.com/videos/65406063@N03/9069439224/play/orig/40e8b87f7e"",""http://www.flickr.com/videos/20926473@N04/4242905682/play/orig/2fab281ccd""]"
Q104673,640,360,52.560001373291,25.0,"[""jliu2"",""Violette79"",""bigyahu"",""Masked Builder""]","[""http://www.flickr.com/videos/11146380@N07/6236028436/play/orig/2fd16bc174"",""http://www.flickr.com/videos/15896232@N04/5924301678/play/orig/1992d4dfa0"",""http://www.flickr.com/videos/44124455505@N01/8760111571/play/orig/66e54eb1c9"",""http://www.flickr.com/videos/47285408@N04/8555226859/play/orig/dc306794dd""]"
Q104674,640,360,19.0,24.0,"[""Aleksandr Zykov""]","[""http://www.flickr.com/videos/84292292@N00/5378202952/play/orig/590de68dfe""]"
Q104675,480,360,19.120000839233,29.969999313354,"[""dailylifeofmojo""]","[""http://www.flickr.com/videos/24652987@N02/4339397586/play/orig/cc78998840""]"
Q104676,522,358,38.625,24.0,"[""Wesley Fryer"",""Michael Verdi"",""USDAgov"",""wtrilhas""]","[""http://www.flickr.com/videos/31442459@N00/3725228723/play/orig/0eac0e9268"",""http://www.flickr.com/videos/34144293@N00/2435327346/play/orig/fe904afe4a"",""http://www.flickr.com/videos/41284017@N08/6196916872/play/orig/2e58e569ee"",""http://www.flickr.com/videos/16952309@N04/6255935465/play/orig/da69029891""]"
Q104677,480,360,10.010999679565,29.969999313354,"[""watsdesign""]","[""http://www.flickr.com/videos/45312288@N07/9507682717/play/orig/4968ff100e""]"
Q104678,640,360,34.634998321533,29.969999313354,"[""Exit Zero Photography""]","[""http://www.flickr.com/videos/7288823@N03/4778351332/play/orig/3dae98088c""]"
Q104679,480,360,25.025999069214,29.969999313354,"[""JohnSeb""]","[""http://www.flickr.com/videos/69875617@N00/7124810217/play/orig/f09dc9fe5c""]"
Q104680,480,360,37.037998199463,29.969999313354,"[""Trucknroll""]","[""http://www.flickr.com/videos/53538491@N00/5206635336/play/orig/67b7ab7806""]"
Q104681,360,544,42.409999847412,29.969999313354,"[""dpstyles™"",""ell brown"",""Xnd""]","[""http://www.flickr.com/videos/77725780@N00/5293650481/play/orig/9e72b15792"",""http://www.flickr.com/videos/39415781@N06/8097902600/play/orig/ffe40edf0c"",""http://www.flickr.com/videos/94757029@N00/13975396885/play/orig/7008bd2664""]"
Q104682,480,360,21.288000106812,29.969999313354,"[""thisisbossi""]","[""http://www.flickr.com/videos/25622716@N02/3714720926/play/orig/43ec0116b3""]"
Q104683,640,350,24.257999420166,29.969999313354,"[""Reindertot""]","[""http://www.flickr.com/videos/65866689@N00/2429169062/play/orig/90fe468a76""]"
Q104684,320,568,52.720001220703,29.969999313354,"[""csimple"",""jencu""]","[""http://www.flickr.com/videos/26554096@N03/3807117818/play/orig/59fe00c7b8"",""http://www.flickr.com/videos/10581108@N00/14000830296/play/orig/ed8b853174""]"
Q104685,360,960,66.666999816895,29.969999313354,"[""beltline_net"",""Mary P Madigan"",""ikewinski"",""NoJo Foto""]","[""http://www.flickr.com/videos/120846594@N05/13288330743/play/orig/2492798e5f"",""http://www.flickr.com/videos/29136804@N00/6115203286/play/orig/efe0109b34"",""http://www.flickr.com/videos/73449134@N04/8501841959/play/orig/8e7c51e5f4"",""http://www.flickr.com/videos/48665630@N08/10192494165/play/orig/62c5bb4e11""]"
Q104686,400,360,43.367000579834,30.0,"[""Olivier Bruchez"",""ell brown""]","[""http://www.flickr.com/videos/73293249@N00/5517014960/play/orig/dd3be0ab3e"",""http://www.flickr.com/videos/39415781@N06/6824325690/play/orig/7393b9e759""]"
Q104687,480,360,25.993000030518,29.969999313354,"[""thegordons""]","[""http://www.flickr.com/videos/33848771@N00/3348888304/play/orig/f01a28a731""]"
Q104688,640,360,20.988000869751,29.969999313354,"[""Burghmomma""]","[""http://www.flickr.com/videos/67953708@N03/9738823250/play/orig/59b15fa1de""]"
Q104689,480,360,20.653999328613,29.969999313354,"[""Prince Roy""]","[""http://www.flickr.com/videos/17352537@N00/5829329384/play/orig/b9c9f91be0""]"
Q104690,448,336,11.545000076294,29.969999313354,"[""mlsj1_99""]","[""http://www.flickr.com/videos/84163709@N00/2445000358/play/orig/4e73df1387""]"
Q104691,464,360,11.220000267029,23.975999832153,"[""fd""]","[""http://www.flickr.com/videos/44124473190@N01/2867405310/play/orig/5d4c91f2b1""]"
Q104692,480,360,51.759998321533,25.0,"[""kanshiketsu"",""Sándor & Ihsaana"",""LindsayT...""]","[""http://www.flickr.com/videos/31344171@N03/8472083636/play/orig/cae4a9ff32"",""http://www.flickr.com/videos/30831275@N03/4440946609/play/orig/f60a8556f7"",""http://www.flickr.com/videos/72067179@N00/4651794853/play/orig/478a6095d4""]"
Q104693,640,360,61.161998748779,29.969999313354,"[""jencu"",""lostajy""]","[""http://www.flickr.com/videos/10581108@N00/3802477875/play/orig/d8eca330ba"",""http://www.flickr.com/videos/15192926@N00/5048325216/play/orig/f317aa216c""]"
Q104694,360,400,13.305000305176,23.975999832153,"[""markhillary"",""Timo_Beil""]","[""http://www.flickr.com/videos/56087830@N00/7703000404/play/orig/8f8c1b589f"",""http://www.flickr.com/videos/32475614@N08/8601912678/play/orig/6a7c1ffb65""]"
Q104695,640,360,74.775001525879,29.969999313354,"[""Shannon Dosemagen""]","[""http://www.flickr.com/videos/29945651@N03/7230665208/play/orig/5f9f4acb1c""]"
Q104696,640,360,31.031999588013,29.969999313354,"[""claudiolobos""]","[""http://www.flickr.com/videos/44234010@N00/3726492404/play/orig/cc87391fa6""]"
Q104697,480,360,27.069000244141,23.975999832153,"[""ix4svs""]","[""http://www.flickr.com/videos/39967291@N04/4049699487/play/orig/93e3ae741a""]"
Q104698,480,360,17.017999649048,29.969999313354,"[""Nieve44/Luz""]","[""http://www.flickr.com/videos/20978349@N00/4890119408/play/orig/a9177169f8""]"
Q104699,480,360,60.027000427246,29.969999313354,"[""mathewingram""]","[""http://www.flickr.com/videos/35034359137@N01/3322054415/play/orig/7cd90faaff""]"
Q104700,544,360,60.027000427246,29.969999313354,"[""Ian S Welch""]","[""http://www.flickr.com/videos/49096025@N00/6917422958/play/orig/9a505bac5d""]"
Q104701,640,360,28.996000289917,29.969999313354,"[""Marco Raaphorst""]","[""http://www.flickr.com/videos/49766127@N00/4490035478/play/orig/f41f598edb""]"
Q104702,640,360,60.027000427246,29.969999313354,"[""bandito53""]","[""http://www.flickr.com/videos/58770295@N02/8355453151/play/orig/da315d40ca""]"
Q104703,640,360,45.713001251221,29.969999313354,"[""timatymusic""]","[""http://www.flickr.com/videos/27365671@N00/3503699014/play/orig/c97769ac59""]"
Q104704,480,360,11.211999893188,29.969999313354,"[""vargklo""]","[""http://www.flickr.com/videos/13287643@N00/5179161374/play/orig/f47e4cc0aa""]"
Q104705,640,360,17.5,24.0,"[""alberth2""]","[""http://www.flickr.com/videos/84056180@N00/9433299261/play/orig/1a3bec2e73""]"
